request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"9dbcc5a9-b519-4a40-a74a-0473983e2ca1",GET,/images/banner.png,,,200,image/png,,,147914176650700,147914180909900,147914182498700
"36cb3c0d-f65e-407c-b643-cd037b7e15a0",GET,/images/logo.png,,,200,image/png,,,147914210058100,147914214245100,147914215555100
"e257cfae-ec10-4100-bddf-e6076b556a32",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,147914226351000,147914229554300,147914230754900
"a873f986-08ab-4da9-a143-0967401ecb9b",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,147914250922700,147914254165700,147914255451800
"a3018a19-c49d-4c96-ad2f-f515eac16c0d",GET,/images/favicon.ico,,,200,image/x-icon,,,147914271292900,147914287195700,147914288554300
"ed49d6ff-701d-41d8-89dc-65ff7c12a59f",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=685&username=",,147914298022600,147914308732600,147916570858000
"dbfe1c7d-5b86-4274-b15c-b9233fd89ac3",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,147916605426200,147916608506700,147916609690300
"3a36ca69-3e4b-4b46-83c8-05843c22a8b5",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,147916617763000,147916620874000,147916622178800
"a489fc65-2b40-4580-aec2-3b6592f53aab",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,147916630081800,147916632421400,147916633604600
"ae7e87e0-a841-4031-994f-c03c227cd1b0",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,147916642785400,147916646230100,147916647676500
"7515bf9d-a931-459d-8ad3-2e99501336ab",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,147916655782100,147916659021600,147916660276400
"32180937-6f6d-418f-9b23-f09743cae6f9",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,147916669073400,147916671851900,147916673197700
"6ef9b989-3f2f-47e0-b7b2-8431ec55af7a",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,147916681464300,147916684186700,147916685630400
"9cac5b85-49d0-4502-a423-664ee9cc9405",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,147916693001000,147916695925700,147916697138200
"9a9e6bc0-5611-4a31-b966-aed8683c1ebe",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,147916706707300,147916709484600,147916710870300
"fdaf350a-1e46-4e81-bba9-d32cc4a02379",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,147916719389800,147916722364600,147916723641000
"8c0ed1e4-bd62-409e-ab56-777fdaaffd05",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,147916731626800,147916736011800,147916737261100
"b024dfd8-350c-424d-9aa3-61f2c41fd4a9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,147916746163000,147916749025900,147916750386200
"5cf6f6ed-7d9c-4a09-89b2-1822f089802d",GET,/images/banner.png,,,200,image/png,,,147916762132000,147916769215900,147916770584100
"e61d8462-4867-4091-9160-e67897292a21",GET,/images/logo.png,,,200,image/png,,,147916783008200,147916786225200,147916787442000
"0b725162-51ff-4202-9b08-f52deacab8a8",POST,"/anonymous/system/sign-in",,"id=&password=administrator&remember=false&username=administrator&version=",302,,,,147916798353600,147916817350100,147916818777600
"3d796c38-3beb-412c-baef-c04f644e4397",GET,/,,,302,,,,147916827278800,147916832275000,147916834091100
"c4fbf707-cfde-40a8-ac2a-ac6325ff2867",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=672,,147916840366600,147916846793000,147917154950300
"38753531-6df4-45f6-901b-4986eedcd76c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,147917182377800,147917185440300,147917186684600
"35302821-76fe-46c9-9376-d5e511402e18",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,147917194740700,147917197913600,147917199250900
"31d0dc07-5fb4-4845-94d7-745e370e98e7",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,147917208927900,147917211470000,147917212556100
"ff2ea85c-6677-4614-b678-908a765946e6",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,147917220031900,147917222731900,147917223549800
"f5b2ceb4-3713-4869-9f32-ef1fe4534d10",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,147917229898100,147917231983600,147917232872400
"107548a3-a8a7-4d80-9e71-aed27c1b9632",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,147917240992900,147917243799300,147917245036800
"d5010699-9181-4a6c-9ded-f49b4ea0cbff",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,147917254285300,147917257049600,147917258153900
"cc1ad749-d86c-46a6-9efb-5f097672c2e2",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,147917265783000,147917268648500,147917269613700
"2837bdbe-78bb-48ad-a1c4-4bdf38b8bf0d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,147917276462200,147917279366000,147917280439200
"87fac8d9-1504-4796-9c16-37f5d2fffd6a",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,147917286732400,147917289248500,147917290029700
"845ba650-7968-4ca0-b3e8-d9cac01e617a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,147917296925200,147917299369600,147917300642100
"eb633fc8-09c9-474c-b7d5-a0a88cbb4614",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,147917309140300,147917311915700,147917313274200
"45fa4fd8-3fa6-4285-b71a-89a219ba03da",GET,/images/banner.png,,,200,image/png,,,147917319963400,147917323150100,147917324467100
"c2077b49-7eb2-4e06-9589-cfa92ba8a26f",GET,/images/logo.png,,,200,image/png,,,147917333043100,147917336329000,147917337331300
